ts,game,sport,market_type,model_prob,kalshi_price,edge,bet_size,category,outcome,pnl
2026-05-21T20:54:12.950575,SAS @ OKC  (Spurs @ Thunder),NBA,ML — SAS wins,0.95,0.34,0.6099999999999999,25.0,STRONG_BET,,
2026-05-21T20:54:12.951351,NYK @ CLE  (Knicks @ Cavaliers),NBA,ML — NYK wins,0.95,0.55,0.3999999999999999,25.0,STRONG_BET,,
2026-05-21T20:54:12.951906,NYK @ CLE  (Knicks @ Cavaliers),NBA,ML — NYK wins,0.95,0.52,0.42999999999999994,25.0,STRONG_BET,,
2026-05-21T20:54:12.952660,CLE @ NYK  (Cavaliers @ Knicks),NBA,ML — CLE wins,0.95,0.4,0.5499999999999999,25.0,STRONG_BET,,
2026-05-21T20:54:12.953129,OKC @ SAS  (Thunder @ Spurs),NBA,ML — OKC wins,0.95,0.48,0.47,25.0,STRONG_BET,,
2026-05-21T20:54:12.953617,OKC @ SAS  (Thunder @ Spurs),NBA,ML — OKC wins,0.95,0.47,0.48,25.0,STRONG_BET,,
2026-05-21T20:54:12.953785,COL @ VGK  (Avalanche @ Golden Knights),NHL,ML — VGK wins,0.57,0.49,0.07999999999999996,7.84,BET,,
2026-05-21T20:54:12.954016,CAR @ MTL  (Hurricanes @ Canadiens),NHL,ML — MTL wins,0.57,0.41,0.15999999999999998,25.0,STRONG_BET,,
2026-05-21T20:54:12.954571,CAR @ MTL  (Hurricanes @ Canadiens),NHL,ML — MTL wins,0.57,0.46,0.10999999999999993,10.19,BET,,
2026-05-21T20:54:12.955300,MTL @ CAR  (Canadiens @ Hurricanes),NHL,ML — CAR wins,0.57,0.19,0.37999999999999995,25.0,STRONG_BET,,
2026-05-21T20:54:12.955419,COL @ VGK  (Avalanche @ Golden Knights),NHL,ML — VGK wins,0.57,0.46,0.10999999999999993,10.19,BET,,
2026-05-21T20:54:12.957337,OKC @ SAS  (Thunder @ Spurs),NBA,UNDER 218,0.95,0.52,0.42999999999999994,25.0,STRONG_BET,,
2026-05-21T20:54:12.957679,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 211,0.95,0.52,0.42999999999999994,25.0,STRONG_BET,,
2026-05-21T20:54:12.957910,COL @ VGK  (Avalanche @ Golden Knights),NHL,UNDER 7,0.9331927987311419,0.48,0.45319279873114193,25.0,STRONG_BET,,
2026-05-21T20:54:12.958108,CAR @ MTL  (Hurricanes @ Canadiens),NHL,UNDER 7,0.9331927987311419,0.5800000000000001,0.35319279873114184,25.0,STRONG_BET,,
2026-05-21T20:54:12.958293,CAR @ MTL  (Hurricanes @ Canadiens),NHL,UNDER 6,0.7475074624530771,0.43999999999999995,0.30750746245307714,25.0,STRONG_BET,,
2026-05-21T20:54:12.958479,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 6,0.7475074624530771,0.53,0.21750746245307706,25.0,STRONG_BET,,
2026-05-21T20:54:12.958664,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 9,0.95,0.53,0.41999999999999993,25.0,STRONG_BET,,
2026-05-21T20:54:12.958833,COL @ VGK  (Avalanche @ Golden Knights),NHL,UNDER 7,0.9331927987311419,0.48,0.45319279873114193,25.0,STRONG_BET,,
2026-05-21T20:54:12.958998,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7475074624530771,0.52,0.22750746245307707,25.0,STRONG_BET,,
2026-05-21T21:00:05.462152,CLE @ NYK  (Cavaliers @ Knicks),NBA,ML — CLE wins,0.45999999999999996,0.36,0.09999999999999998,7.81,BET,,
2026-05-21T21:00:05.463334,MTL @ CAR  (Canadiens @ Hurricanes),NHL,ML — CAR wins,0.57,0.17,0.3999999999999999,25.0,STRONG_BET,,
2026-05-21T21:00:05.465105,OKC @ SAS  (Thunder @ Spurs),NBA,UNDER 218,0.8492760334309749,0.52,0.3292760334309749,25.0,STRONG_BET,,
2026-05-21T21:00:05.465569,OKC @ SAS  (Thunder @ Spurs),NBA,UNDER 221,0.9003123403704775,0.56,0.3403123403704774,25.0,STRONG_BET,,
2026-05-21T21:00:05.465925,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 211,0.6736447797120793,0.55,0.12364477971207921,25.0,STRONG_BET,,
2026-05-21T21:00:05.466233,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 208,0.5792597094391023,0.43999999999999995,0.13925970943910237,24.87,STRONG_BET,,
2026-05-21T21:00:05.466475,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 8,0.95,0.38,0.57,25.0,STRONG_BET,,
2026-05-21T21:00:05.466704,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 9,0.95,0.63,0.31999999999999995,25.0,STRONG_BET,,
2026-05-21T21:00:05.466937,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7475074624530771,0.52,0.22750746245307707,25.0,STRONG_BET,,
2026-05-21T21:01:24.795078,CLE @ NYK  (Cavaliers @ Knicks),NBA,ML — CLE wins,0.45999999999999996,0.36,0.09999999999999998,7.81,BET,,
2026-05-21T21:01:24.795555,MTL @ CAR  (Canadiens @ Hurricanes),NHL,ML — CAR wins,0.57,0.17,0.3999999999999999,25.0,STRONG_BET,,
2026-05-21T21:01:24.802202,OKC @ SAS  (Thunder @ Spurs),NBA,UNDER 221,0.9003123403704775,0.56,0.3403123403704774,25.0,STRONG_BET,,
2026-05-21T21:01:24.802536,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 208,0.5792597094391023,0.43999999999999995,0.13925970943910237,24.87,STRONG_BET,,
2026-05-21T21:01:24.802720,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 8,0.95,0.38,0.57,25.0,STRONG_BET,,
2026-05-21T21:01:24.802946,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7475074624530771,0.52,0.22750746245307707,25.0,STRONG_BET,,
2026-05-21T21:04:36.278514,CLE @ NYK  (Cavaliers @ Knicks),NBA,ML — CLE wins,0.45999999999999996,0.31,0.14999999999999997,14.78,STRONG_BET,,
2026-05-21T21:04:36.280353,MTL @ CAR  (Canadiens @ Hurricanes),NHL,ML — CAR wins,0.57,0.17,0.3999999999999999,17.0,STRONG_BET,,
2026-05-21T21:04:36.283228,OKC @ SAS  (Thunder @ Spurs),NBA,UNDER 221,0.9003123403704775,0.56,0.3403123403704774,17.0,STRONG_BET,,
2026-05-21T21:04:36.283963,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 211,0.6736447797120793,0.54,0.13364477971207922,17.0,STRONG_BET,,
2026-05-21T21:04:36.284558,MTL @ CAR  (Canadiens @ Hurricanes),NHL,UNDER 8,0.95,0.37,0.58,17.0,STRONG_BET,,
2026-05-21T21:04:36.284832,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7475074624530771,0.52,0.22750746245307707,17.0,STRONG_BET,,
2026-05-21T21:53:48.580390,MTL @ CAR  (Canadiens @ Hurricanes),NHL,ML — MTL wins,0.98,0.84,0.14,25.0,STRONG_BET,,,,
2026-05-21T21:53:48.583222,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.52,0.23132196137244387,25.0,STRONG_BET,,,,
2026-05-21T22:00:42.994392,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 208,0.5792597094391023,0.48,0.09925970943910234,9.54,BET,,,,
2026-05-21T22:00:42.998039,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.52,0.23132196137244387,25.0,STRONG_BET,,,,
2026-05-21T22:02:43.498444,CLE @ NYK  (Cavaliers @ Knicks),NBA,UNDER 208,0.5792597094391023,0.48,0.09925970943910234,6.49,BET,,,,
2026-05-21T22:02:43.501404,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.52,0.23132196137244387,17.0,STRONG_BET,,,,
2026-05-22T09:14:31.331153,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.07000000000000006,3.72,BET,,,,
2026-05-22T09:14:31.333072,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.2469376628580926,17.0,STRONG_BET,,,,
2026-05-22T09:14:31.335108,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.22132196137244387,17.0,STRONG_BET,,,,
2026-05-22T09:30:50.846813,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.36,0.07000000000000006,5.47,BET,,,,,,
2026-05-22T09:30:50.848680,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:30:50.850590,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.53,0.22132196137244387,25.0,STRONG_BET,,,,,,
2026-05-22T09:31:35.791227,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.36,0.07000000000000006,3.72,BET,,,,,,
2026-05-22T09:31:35.793165,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,17.0,STRONG_BET,,,,,,
2026-05-22T09:31:35.795175,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.53,0.22132196137244387,17.0,STRONG_BET,,,,,,
2026-05-22T09:32:14.687231,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.36,0.07000000000000006,5.47,BET,,,,,,
2026-05-22T09:32:14.689571,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:32:14.691353,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.53,0.22132196137244387,25.0,STRONG_BET,,,,,,
2026-05-22T09:32:38.196494,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.36,0.07000000000000006,3.72,BET,,,,,,
2026-05-22T09:32:38.198254,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,17.0,STRONG_BET,,,,,,
2026-05-22T09:32:38.199586,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.53,0.22132196137244387,17.0,STRONG_BET,,,,,,
2026-05-22T09:34:55.571096,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.43000000000000005,0.36,0.36,0.07000000000000006,3.72,BET,,,,,,
2026-05-22T09:34:55.573777,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,17.0,STRONG_BET,,,,,,
2026-05-22T09:34:55.576116,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.7513219613724439,0.53,0.53,0.22132196137244387,17.0,STRONG_BET,,,,,,
2026-05-22T09:44:59.377961,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.485,0.36,0.36,0.125,19.53,STRONG_BET,,,,,,
2026-05-22T09:44:59.381863,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:44:59.383923,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.6918392908212376,0.53,0.53,0.1618392908212376,25.0,STRONG_BET,,,,,,
2026-05-22T09:46:05.723626,VGK @ COL  (Golden Knights @ Avalanche),NHL,ML — VGK wins,0.485,0.36,0.36,0.125,19.53,STRONG_BET,,,,,,
2026-05-22T09:46:05.725736,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:46:05.727857,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.6918392908212376,0.53,0.53,0.1618392908212376,25.0,STRONG_BET,,,,,,
2026-05-22T09:55:59.356599,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:55:59.359044,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.6918392908212376,0.53,0.53,0.1618392908212376,25.0,STRONG_BET,,,,,,
2026-05-22T09:56:43.932998,NYK @ CLE  (Knicks @ Cavaliers),NBA,UNDER 216,0.8069376628580927,0.56,0.56,0.2469376628580926,25.0,STRONG_BET,,,,,,
2026-05-22T09:56:43.935519,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.6918392908212376,0.53,0.53,0.1618392908212376,25.0,STRONG_BET,,,,,,
2026-05-22T10:13:31.655611,VGK @ COL  (Golden Knights @ Avalanche),NHL,UNDER 6,0.6918392908212376,0.52,0.52,0.1718392908212376,17.0,STRONG_BET,,,,,,
2026-05-22T10:13:31.660897,NYK @ CLE  (Knicks @ Cavaliers),NBA,PROP NYKMROBINSON23 U10.0 PTS,0.1434011079582933,0.040000000000000036,0.040000000000000036,0.10340110795829327,3.66,BET,,,,,,
2026-05-22T10:13:31.663614,NYK @ CLE  (Knicks @ Cavaliers),NBA,PROP CLEDSCHRODER8 U10.0 PTS,0.1434011079582933,0.040000000000000036,0.040000000000000036,0.10340110795829327,3.66,BET,,,,,,
